<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=TCD-CHANNEL 2
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=
<EVENTS>=ch2.evt
<COMPONENTS>=CornellTCD.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 8-17-2019
<TIME>=22:54:44
<RATE>=5Hz
<SIZE>=1950
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
-16,-16
-30,4258
-43,8533
-51,12813
-54,17098
-52,21388
-43,25685
-30,29986
-15,34290
1,38594
16,42897
26,47195
33,51490
35,55780
32,60065
22,64343
10,68620
-5,72893
-13,77173
-18,81456
-17569,68193
-57881,32169
-83861,10477
-98627,0
-89389,8773
-53794,43903
-30476,66756
-17111,79656
-9392,86910
-4721,91116
-1745,93627
211,95118
1500,95942
2319,96296
2795,96307
3017,96064
3045,95627
2940,95057
2738,94390
2469,93656
2162,92884
1826,92083
1480,91272
1130,90457
763,89625
305,88702
-423,87509
-1705,85762
-3708,83294
-6308,80229
-9187,76885
-11935,73672
-14267,70875
-16167,68510
-17730,66482
-19045,64702
-20183,63099
-21187,61630
-22073,60279
-22719,59168
-22785,58637
-22102,58855
-20730,59762
-18926,61101
-17155,62407
-15685,63412
-14536,64096
-13654,64513
-12973,64729
-12444,64793
-12036,64736
-11721,64586
-11477,64365
-11296,64081
-11163,63749
-11066,63381
-11001,62981
-10953,62564
-10915,62137
-10882,61705
-10848,61274
-10813,60844
-10772,60420
-10729,59998
-10679,59583
-10624,59173
-10568,58764
-10508,58359
-10454,57948
-10399,57538
-10345,57127
-10296,56711
-10245,56297
-10198,55879
-10152,55460
-10104,55043
-10055,54627
-10007,54210
-9959,53793
-9912,53375
-9863,52959
-9811,52546
-9751,52141
-9692,51735
-9634,51328
-9578,50919
-9524,50508
-9472,50095
-9423,49679
-9379,49258
-9342,48830
-9310,48397
-9283,47959
-9261,47516
-9245,47067
-9230,46617
-9217,46165
-9203,45714
-9185,45267
-9160,44827
-9129,44393
-9094,43963
-9053,43539
-9014,43113
-8979,42683
-8946,42251
-8917,41815
-8888,41379
-8862,40940
-8839,40498
-8820,40052
-8811,39596
-8804,39138
-8802,38675
-8798,38214
-8786,37761
-8772,37310
-8752,36865
-8731,36421
-8704,35983
-8674,35548
-8638,35119
-8600,34692
-8567,34260
-8537,33825
-8513,33384
-8494,32938
-8480,32487
-8474,32028
-8474,31563
-8483,31089
-8495,30612
-8512,30130
-8526,29651
-8540,29172
-8552,28695
-8557,28225
-8556,28238
-8549,28258
-8533,28287
-8519,28313
-8504,28341
-8492,28366
-8485,28386
-8481,28402
-8483,28413
-8486,28423
-8495,28426
-8508,28426
-8196,28751
-10954,26006
-18956,18016
-26571,10414
