<TYPE>=CHROM
<LAB NAME>=SRI Instruments
<CLIENT>=Valued Customer
<CLIENT ID>=N2024
<COLLECTION DATE>=
<HOLDING TIME>=
<METHOD>=Syringe Injection
<LAB ID>=
<DESCRIPTION>=TCD-CHANNEL 2
<COLUMN>=RESTEK 15METER MXT-1
<CARRIER>=HELIUM AT 5 PSI
<TEMPERATURE>=
<EVENTS>=ch2.evt
<COMPONENTS>=CornellTCD.cpt
<SAMPLE>=RUN1
<OPERATOR>=
<QC BATCH>=
<CONDITIONS>=TYPE YOUR COMMENTS HERE
<DATE>= 8-17-2019
<TIME>=22:14:41
<RATE>=5Hz
<SIZE>=1950
<SAMP WEIGHT>=1.000000
<STD WEIGHT>=1.000000
<CONTROL FILENAME>=DEFAULT.CON
-4,-4
-7,4283
0,8580
15,12886
33,17194
53,21504
73,25815
89,30121
103,34425
118,38731
126,43029
127,47320
120,51604
105,55879
90,60154
75,64430
62,68707
50,72985
36,77262
34,81550
-17794,68012
-58051,32046
-83953,10434
-98678,0
-89128,9062
-53567,44136
-30297,66918
-16963,79765
-9264,86977
-4605,91148
-1641,93625
306,95085
1585,95876
2395,96199
2866,96183
3084,95913
3115,95457
3013,94867
2819,94186
2564,93444
2271,92663
1954,91859
1622,91040
1282,90212
921,89364
461,88417
-282,87186
-1595,85386
-3649,82844
-6308,79698
-9248,76271
-12049,72982
-14426,70118
-16357,67700
-17936,65633
-19256,63826
-20382,62213
-21366,60741
-22223,59397
-22808,58325
-22776,58315
-21987,59062
-20523,60484
-18676,62289
-16914,64009
-15472,65409
-14360,66479
-13507,67290
-12853,67903
-12352,68362
-11965,68707
-11668,68962
-11443,69145
-11268,69278
-11135,69369
-11032,69430
-10949,69471
-10881,69498
-10819,69518
-10766,69529
-10716,69537
-10670,69541
-10624,69545
-10578,69549
-10530,69555
-10484,69559
-10441,69561
-10398,69562
-10363,69555
-10328,69548
-10290,69544
-10250,69542
-10201,69549
-10145,69563
-10086,69580
-10019,69606
-9951,69632
-9882,69659
-9812,69687
-9748,69709
-9688,69727
-9630,69743
-9577,69754
-9525,69764
-9476,69772
-9430,69776
-9390,69774
-9353,69769
-9316,69764
-9285,69753
-9251,69745
-9216,69738
-9179,69733
-9139,69732
-9095,69734
-9053,69734
-9012,69733
-8971,69732
-8933,69728
-8895,69724
-8860,69717
-8829,69707
-8803,69691
-8784,69668
-8770,69640
-8760,69608
-8753,69573
-8746,69538
-8742,69500
-8731,69469
-8717,69442
-8696,69421
-8666,69409
-8635,69398
-8603,69388
-8572,69377
-8544,69363
-8520,69345
-8491,69332
-8469,69313
-8447,69293
-8430,69268
-8419,69237
-8412,69202
-8407,69165
-8405,69125
-8402,69086
-8394,69052
-8385,69020
-8375,68988
-8363,68958
-8350,68929
-8335,68902
-8323,68872
-8313,68840
-8307,68804
-8300,68769
-8292,68736
-8286,68700
-8282,68662
-8283,68619
-8289,68571
-8298,68520
-8310,68466
-8322,68412
-8335,68357
-8344,68307
-8350,68259
-8359,68208
-8323,68202
-11592,64891
-19769,56672
-27464,48935
-34279,42078
-37136,39180
-34652,39956
-32328,40573
-30661,40533
-29392,40095
-28302,39478
-27268,38805
-26233,38133
-25189,37470
-24128,36824
-23067,36178
-22014,35524
-20977,34854
-19968,34156
-18990,33427
-18047,32663
-17141,31862
-16280,31016
-15461,30128
-14688,29194
-13959,28216
-13273,27195
-12625,26136
-12014,25040
-11438,23909
-10892,22748
-10385,21548
-9907,20319
-9457,19062
-9033,17779
-8626,16479
-8234,15164
-7854,13837
-7479,12505
-7115,11162
-6767,9803
-6439,8424
-6140,7016
-5861,5588
-5598,4144
-5350,2685
-5116,1212
-4896,-275
-4691,0
-4498,20
-4314,31
-4145,28
-3978,22
-3815,12
-3655,0
-3494,0
-3330,0
-3165,-29
-2998,-55
-2821,-71
-2630,-73
-2406,-42
-2126,45
-1768,351
-1307,760
-731,1284
-36,1927
765,2676
1644,3504
2556,4364
3445,5201
4250,5954
4913,6565
5390,6991
5657,7206
5709,7206
5560,7005
5243,6636
4796,6138
4261,5551
3681,4919
3090,4276
2518,3652
1984,3066
1503,2534
1079,2058
719,1646
417,1292
170,993
-28,744
-187,533
-307,361
-391,225
-448,116
-482,31
-500,10
-506,2
-506,0
-503,5
-499,12
-494,20
-488,28
-486,33
-484,38
-488,36
-492,35
-493,37
-486,47
-475,60
-457,81
-434,107
-407,136
-378,168
-348,201
-316,236
-288,266
-263,294
-241,319
-228,334
-218,347
-212,356
-212,359
-218,355
-225,351
-230,349
-227,354
-219,365
-207,380
-190,399
-172,420
-149,446
-127,471
-105,495
-85,518
-69,537
-53,555
-43,568
-40,574
-40,577
-44,575
-50,572
-56,569
-64,563
-68,562
-74,559
-77,559
-73,565
-67,574
-50,594
-31,615
-11,638
9,661
23,677
36,693
44,704
49,711
52,717
51,719
48,718
40,713
30,706
25,704
33,714
56,740
100,787
169,858
261,953
381,1076
528,1226
700,1400
896,1599
1110,1816
1334,2042
1558,2269
1768,2482
1951,2668
2093,2812
2190,2912
2232,2957
2224,2952
2166,2896
2066,2799
1934,2670
1776,2514
1604,2345
1433,2177
1260,2007
1094,1843
939,1691
794,1549
663,1421
549,1309
449,1212
359,1125
287,1055
221,992
165,939
117,894
75,854
44,826
25,810
19,807
22,812
31,824
44,840
57,855
70,871
83,887
97,904
109,918
120,932
126,941
124,941
115,935
98,921
76,902
51,879
27,858
16,850
9,846
11,850
25,867
41,886
62,909
86,936
102,955
112,967
120,978
123,984
125,988
124,990
121,990
117,988
111,985
103,980
93,972
81,963
74,959
74,962
79,969
94,987
109,1005
123,1022
137,1038
145,1049
151,1058
156,1066
154,1066
153,1068
145,1063
131,1052
120,1043
103,1029
90,1019
78,1010
65,999
55,992
47,987
45,988
50,995
62,1010
75,1026
92,1045
107,1063
116,1075
125,1086
126,1090
121,1088
111,1081
93,1065
74,1049
56,1034
40,1020
30,1013
25,1011
25,1014
33,1024
47,1041
67,1064
84,1083
101,1103
114,1119
123,1131
128,1138
128,1141
126,1142
120,1138
112,1133
103,1127
89,1116
75,1104
62,1094
53,1088
52,1090
58,1098
69,1112
87,1133
108,1156
133,1184
154,1208
174,1230
189,1248
201,1263
212,1276
217,1284
216,1286
207,1279
194,1269
177,1255
160,1240
142,1225
127,1213
123,1212
124,1215
136,1230
157,1254
179,1278
204,1306
224,1329
235,1343
239,1349
241,1354
238,1354
233,1351
227,1348
214,1338
196,1323
177,1306
158,1290
146,1281
140,1278
143,1283
155,1298
175,1321
207,1355
247,1398
298,1452
359,1516
431,1590
519,1681
624,1789
747,1914
896,2066
1072,2245
1282,2458
1530,2708
1819,3000
2155,3339
2541,3727
2979,4168
3473,4665
4018,5213
4616,5813
5259,6459
5937,7140
6640,7846
7350,8558
8060,9271
8749,9963
9405,10621
10021,11240
10576,11798
11063,12288
11475,12702
11797,13027
12027,13260
12164,13399
12207,13445
12165,13406
12040,13284
11839,13085
11570,12819
11236,12488
10848,12103
10408,11665
9928,11188
9413,10676
8873,10138
8316,9584
7748,9019
7174,8448
6605,7881
6042,7321
5494,6776
4964,6248
4455,5742
3981,5271
3544,4837
3145,4440
2787,4085
2469,3770
2189,3493
1941,3247
1725,3034
1532,2844
1360,2674
1208,2525
1071,2391
952,2275
846,2171
753,2081
669,2000
596,1929
530,1866
476,1815
430,1772
394,1738
369,1716
352,1702
348,1701
353,1708
362,1720
373,1734
382,1745
390,1756
397,1766
404,1775
412,1786
418,1795
424,1803
425,1807
425,1810
421,1808
412,1802
409,1802
409,1805
416,1814
432,1833
454,1858
479,1885
508,1917
536,1948
562,1976
587,2004
604,2024
620,2043
633,2058
643,2071
651,2082
656,2089
659,2095
661,2100
668,2110
678,2122
693,2140
715,2165
742,2194
775,2230
814,2272
